time,use [kW],House overall [kW],Dishwasher [kW],Furnace 1 [kW],Furnace 2 [kW],Home office [kW],Fridge [kW],Wine cellar [kW],Garage door [kW],Kitchen 12 [kW],Kitchen 14 [kW],Barn [kW],Well [kW],Microwave [kW],Living room [kW],Solar [kW],temperature,humidity,visibility,apparentTemperature,pressure,windSpeed,cloudCover,windBearing,precipIntensity,dewPoint,precipProbability,hour,day_of_week,month,day_of_year,is_weekend,is_nighttime,hour_sin,hour_cos,day_sin,day_cos,lag_1h,lag_2h,lag_3h,lag_24h,lag_48h,lag_168h,rolling_mean_3h,rolling_mean_24h,rolling_std_24h,rolling_max_24h
2016-04-10 17:00:00,0.8250619443833334,0.8250619443833334,7.236666666666666e-06,0.02035138895,0.0627711110833333,0.0402063889333333,0.0051130555166666,0.1091647222166666,0.0129094445333333,0.0008052778166666,4.944778333333333e-05,0.4452008334166666,0.00103944445,0.0039719444666666,0.0011705556,0.0311630555833333,34.01533333333333,0.6546666666666667,10.0,28.37333333333333,1028.0353333333337,6.348,0.04,14.733333333333333,0.0,23.802333333333333,0.0,17,6,4,101,1,0,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.9893447222666668,0.7135444444833333,0.7422636111,1.03257888895,1.1048472222166663,2.3547911110833337,0.8150509259500004,0.8042757754604167,0.3050038233063567,1.382133055533333
2016-04-10 18:00:00,0.6294308333333334,0.6294308333333334,1.0288333333333333e-05,0.0656855555833333,0.0621622222,0.0412511111166666,0.0114472222333333,0.0168188888666666,0.0128355555666666,0.0007500000833333,2.8051666666666668e-05,0.0596274999666666,0.0740499999999999,0.0039700000166666,0.0015233333666666,0.0029227777666666,33.190000000000005,0.68,9.984,27.348000000000003,1028.71,6.416,0.036,14.4,0.0,23.786,0.0,18,6,4,101,1,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.8250619443833334,0.9893447222666668,0.7135444444833333,1.2883030555333337,0.8058499999666666,1.6559508333,0.8426503703777781,0.7956292361034722,0.3011675895638736,1.382133055533333
2016-04-10 19:00:00,0.9707388889166668,0.9707388889166668,1.4175e-05,0.0204080555,0.06211833335,0.31739166665,0.1281488889333333,0.0077325000999999,0.0129411111166666,0.0005380556,0.1078169421999999,0.0369341666666666,0.0009697222833333,0.0321975,0.0015480555666666,0.0035002777833333,36.08766666666667,0.6150000000000001,9.977333333333332,30.545666666666666,1029.4023333333334,7.015666666666666,0.0299999999999999,12.433333333333334,0.0,23.80166666666667,0.0,19,6,4,101,1,0,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0.6294308333333334,0.8250619443833334,0.9893447222666668,1.2584886111,0.7593347221833333,2.074278333333333,0.8146124999944447,0.768176226845139,0.283836333933686,1.382133055533333
2016-04-10 20:00:00,0.7229861110833333,0.7229861110833333,7.514999999999999e-06,0.0206663889333333,0.0621177778333333,0.3191083332833333,0.0089375000999999,0.00767611115,0.01308166665,0.0007494445,0.0001638906333333,0.0329347222,0.0010133334333333,0.00403694445,0.0016438888666666,0.0035994444833333,41.1,0.4786666666666666,10.0,35.794,1029.7406666666668,8.248,0.058,17.2,0.0,22.662,0.0,20,6,4,101,1,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.9707388889166668,0.6294308333333334,0.8250619443833334,1.382133055533333,0.8787361111,1.4966775,0.8084105555444449,0.7561866550874999,0.2678518315729397,1.382133055533333
2016-04-10 21:00:00,0.94091888885,0.94091888885,0.0259436138499999,0.0206697222666666,0.0626036111166666,0.1092177778333333,0.08975472215,0.0077100000166666,0.0131080554666666,0.0006030555833333,9.77806e-05,0.0331947223166666,0.04213583335,0.00405916665,0.0016897221666666,0.0038324999666666,44.765,0.3949999999999999,10.0,40.61,1029.695,7.534999999999999,0.065,25.0,0.0,21.525,0.0,21,6,4,101,1,0,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0.7229861110833333,0.9707388889166668,0.6294308333333334,0.7944652777833333,0.5240516665833334,1.0956230555333333,0.7743852777777782,0.7287221990687501,0.23231501778140778,1.1067736110833333
2016-04-10 22:00:00,0.9937630555166668,0.9937630555166668,0.5880475000333334,0.0401713888833333,0.0657683332833333,0.0422219444333333,0.0417349999833333,0.0076822222166666,0.0125144444333333,0.0006708333,0.0004808432999999,0.0354880556166666,0.0010202778333333,0.0041191667,0.0016386111166666,0.00347777775,47.63533333333333,0.354,10.0,44.338,1029.4733333333334,7.003333333333333,0.0346666666666666,31.2,0.0,21.38,0.0,22,6,4,101,1,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.94091888885,0.7229861110833333,0.9707388889166668,0.8357736111499999,0.5858136110666667,0.7098774999999999,0.8782146296166671,0.7348244328631944,0.23601102965901755,1.1067736110833333
2016-04-10 23:00:00,0.8257266667333333,0.8257266667333333,0.4610500000166667,0.0200505554666666,0.06528055555,0.0421611111,0.04049027775,0.0074119444833333,0.0127488889,0.00066222215,0.0003663961166666,0.03324138885,0.00101333335,0.00415388885,0.0016475000333333,0.0034997222166666,50.150333333333336,0.3173333333333333,10.0,48.88933333333333,1029.1136666666669,7.861666666666666,0.0299999999999999,20.4,0.0,21.363333333333333,0.0,23,6,4,101,1,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,0.9937630555166668,0.94091888885,0.7229861110833333,0.4907352778,0.67384583335,0.7910097222333333,0.8858893518166671,0.7414073263784723,0.24109768783198862,1.1067736110833333
2016-04-11 00:00:00,0.4291975000166667,0.4291975000166667,0.0002608334666666,0.0263397222,0.0622502778,0.0419483333166666,0.0658891667499999,0.0076905555666666,0.0132247222,0.0005288888666666,3.3341666666666666e-05,0.0332372222166666,0.00100555555,0.0041338889166666,0.0016430555166666,0.0035219444833333,52.432,0.288,10.0,52.432,1028.49,8.246,0.0299999999999999,210.4,0.0,20.944000000000003,0.0,0,0,4,102,0,1,0.0,1.0,0.0,1.0,0.8257266667333333,0.9937630555166668,0.94091888885,0.6712786110166667,0.6974333332999999,0.932805,0.9201362037000003,0.7553653009173611,0.23558840865542385,1.1067736110833333
2016-04-11 01:00:00,0.4845108333166666,0.4845108333166666,0.0002011094666666,0.1589913889166666,0.06338527775,0.0420527776833333,0.00999111105,0.00771805555,0.01304194445,0.00070305565,9.694276666666668e-05,0.0329583333666666,0.0009216666666666,0.0040441667,0.0015205555666666,0.0035647222666666,54.534,0.261,10.0,54.534,1027.906,6.491333333333333,0.011,344.0,0.0,20.06433333333333,0.0,1,0,4,102,0,1,0.25881904510252074,0.9659258262890683,0.0,1.0,0.4291975000166667,0.8257266667333333,0.9937630555166668,0.9156144443666666,0.9834263889166668,0.7659427777166667,0.7495624074222226,0.7452785879590277,0.24436401223877444,1.1067736110833333
2016-04-11 02:00:00,0.6368380555166666,0.6368380555166666,0.0002600000666666,0.1014294444833333,0.1966519444666666,0.0418475000333333,0.0526497222,0.0078758333333333,0.0131958333166666,0.0005644445333333,7.833725e-05,0.0327930555666666,0.0009402778166666,0.0039711111,0.0015597222833333,0.0032966666166666,55.946666666666665,0.2433333333333333,10.0,55.946666666666665,1027.1433333333332,5.903333333333333,0.0,334.6666666666667,0.0,19.55,0.0,2,0,4,102,0,1,0.49999999999999994,0.8660254037844387,0.0,1.0,0.4845108333166666,0.4291975000166667,0.8257266667333333,0.6228191665999999,0.6453188889333333,0.9659147222,0.5798116666888892,0.7273159374986111,0.2471277152111853,1.1067736110833333
2016-04-11 03:00:00,0.78213305555,0.78213305555,0.0001908294666666,0.2424177777666666,0.19218416665,0.0419033333166666,0.06310999995,0.0078763888833333,0.0129102778,0.0005388888666666,0.0001505582999999,0.04014944445,0.0009897221833333,0.0039886110833333,0.0016080555833333,0.0031936111,57.081,0.226,10.0,57.081,1026.339,8.638,0.0,104.6,0.0,18.989,0.0,3,0,4,102,0,1,0.7071067811865476,0.7071067811865476,0.0,1.0,0.6368380555166666,0.4845108333166666,0.4291975000166667,0.91258944445,0.7245638889,0.7939813888833334,0.5168487962833336,0.7279000578701389,0.24688643390518253,1.1067736110833333
2016-04-11 04:00:00,0.5642402777500001,0.5642402777500001,0.0002788888666666,0.0806308334,0.2184561111,0.0417633333,0.00521694445,0.0077936111166666,0.01305194445,0.0006683332666666,6.639833333333334e-05,0.0396252778,0.0009933332833333,0.0039941666333333,0.00158305555,0.0031313888666666,57.596,0.2126666666666666,10.0,57.596,1025.9219999999998,8.821333333333333,0.0,5.8,0.0,17.824,0.0,4,0,4,102,0,1,0.8660254037844386,0.5000000000000001,0.0,1.0,0.78213305555,0.6368380555166666,0.4845108333166666,0.6469325000166666,0.8456566666833333,1.0232102777666667,0.6344939814611114,0.7224643749993055,0.24406332817094295,1.1067736110833333
2016-04-11 05:00:00,1.0782538889166666,1.0782538889166666,0.0002500011333333,0.2679005556,0.4351358333333333,0.04128388895,0.05750833335,0.0077002778166666,0.0128394444666666,0.0005049999666666,0.0001286161166666,0.0316641667,0.0009958332666666,0.0039775,0.0015569444666666,0.0030297221833333,57.16933333333334,0.2023333333333333,10.0,57.16933333333334,1025.8423333333333,7.353,0.0,26.466666666666665,0.0,16.675,0.0,5,0,4,102,0,1,0.9659258262890683,0.25881904510252074,0.0,1.0,0.5642402777500001,0.78213305555,0.6368380555166666,0.9487955555666668,0.7270369444833332,1.2629752777166667,0.6610704629388892,0.7190188657381945,0.24575383332191014,1.1067736110833333
2016-04-11 06:00:00,0.8383011111333333,0.8383011111333333,0.000268885,0.1555599999833333,0.3176344444666666,0.0398336111166666,0.05616222225,0.00790472225,0.0128555555833333,0.0005263888,0.0001822244333333,0.0306633333333333,0.0388888888833333,0.00392722225,0.0013972222333333,0.0026388889666666,55.220000000000006,0.216,10.0,55.220000000000006,1026.032,5.77,0.024,25.0,0.0,16.454,0.0,6,0,4,102,0,0,1.0,6.123233995736766e-17,0.0,1.0,1.0782538889166666,0.5642402777500001,0.78213305555,0.7530627778666666,0.91618527775,0.8249325000333333,0.8082090740722224,0.7244129629611112,0.25234878687681495,1.1067736110833333
2016-04-11 07:00:00,0.9315669445166668,0.9315669445166668,6.0285033333333336e-05,0.1514949999833333,0.1479625,0.0401274999833333,0.01764416675,0.0075833333333333,0.0127313888666666,0.0006113889666666,0.0570244456166666,0.0307436110833333,0.0009938888833333,0.0388047222333333,0.327265,0.0100963888666666,49.97,0.295,10.0,49.97,1026.6966666666665,2.9850000000000003,0.0299999999999999,302.1666666666667,0.0,18.851666666666667,0.0,7,0,4,102,0,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,0.8383011111333333,1.0782538889166666,0.5642402777500001,1.042145833333333,1.2801747222000002,1.0753602777,0.826931759266667,0.7279645601805557,0.25336731384289374,1.1067736110833333
2016-04-11 08:00:00,1.2670319444166669,1.2670319444166669,3.445166666666667e-05,0.0444613888166666,0.2645199999166666,0.0725544444666666,0.0717897222333333,0.1126680555666666,0.0129061110833333,0.0004669445166666,0.0001049967,0.0306916666666666,0.09138472225,0.0040638889166666,0.3326750000333333,0.01645777775,44.78933333333334,0.414,10.0,44.78933333333334,1027.6519999999998,2.195333333333333,0.004,181.2,0.0,22.640666666666664,0.0,8,0,4,102,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.9315669445166668,0.8383011111333333,1.0782538889166666,0.67713194445,0.8416736111166667,0.9656816666333332,0.9493739815222225,0.7233571064798613,0.24836154160803134,1.1067736110833333
2016-04-11 09:00:00,1.1294527777333334,1.1294527777333334,2.695278333333333e-05,0.0204211111,0.1891761111,0.1115416666666666,0.0413619444333333,0.0670977777666666,0.01293555555,0.0005574999833333,0.0001258333166666,0.0305319444166666,0.0508736112,0.0345008333499999,0.3334349999666666,0.0411613888833333,42.25,0.493,10.0,40.74699999999999,1028.482,3.167,0.0,153.1,0.0,24.725,0.0,9,0,4,102,0,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,1.2670319444166669,0.9315669445166668,0.8383011111333333,1.1067736110833333,0.8211480555166666,1.3351261110666668,1.0123000000222226,0.747936273145139,0.2716828222981963,1.2670319444166669
2016-04-11 10:00:00,1.02297777775,1.02297777775,4.1671116666666665e-05,0.0653850000333333,0.1602036111,0.10169138885,0.0429291666,0.00788999995,0.0128866667166666,0.0006516666833333,9.694945e-05,0.0306241666833333,0.0663275000333333,0.0040519444666666,0.1795222222333333,0.0568894445,39.66933333333333,0.5933333333333334,10.0,39.558,1028.9426666666666,2.9626666666666663,0.0,172.6,0.0,26.505333333333336,0.0,10,0,4,102,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1.1294527777333334,1.2670319444166669,0.9315669445166668,0.6629975000166667,0.1154983333166666,1.2825669445166668,1.109350555555556,0.7488812384222223,0.27302133724416616,1.2670319444166669
2016-04-11 11:00:00,1.037185,1.037185,4.445278333333333e-05,0.0611861111333333,0.20088916665,0.1106130555833333,0.0818469444,0.0078391666833333,0.0130197222166666,0.0006261111,0.0001794449833333,0.0307088888166666,0.1266647222333333,0.0040799999999999,0.0015094444333333,0.0567711110833333,37.34433333333334,0.6483333333333333,10.0,37.34433333333334,1029.2406666666668,1.2676666666666667,0.0,204.9333333333333,0.0,26.51366666666667,0.0,11,0,4,102,0,0,0.258819045102521,-0.9659258262890682,0.0,1.0,1.02297777775,1.1294527777333334,1.2670319444166669,0.32186166665,0.5419902778,1.0828088889166667,1.1398208333000004,0.7638804166611112,0.277941849688053,1.2670319444166669
2016-04-11 12:00:00,1.7994197223166668,1.7994197223166668,2.9170016666666667e-05,0.0415908333166666,0.1551472221833333,0.0762191666666666,0.0354686111166666,0.0352186111166666,0.01288,0.00064472225,0.0001213866833333,0.0304897222166666,0.0377438889666666,0.0657886110833333,0.13614222225,0.0545797222166666,34.6,0.711,10.0,34.6,1029.631,2.164,0.0,20.366666666666667,0.0,26.24833333333333,0.0,12,0,4,102,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,1.037185,1.02297777775,1.1294527777333334,0.1960797222,0.7055491666666666,1.7326833332833331,1.0632051851611115,0.7936855555506944,0.2666036759095853,1.2670319444166669
2016-04-11 13:00:00,1.1294063888833332,1.1294063888833332,3.34e-06,0.0203380555666666,0.0642102778,0.0560458333166666,0.0897255555833333,0.06521,0.0186219444333333,0.0004847228166666,0.0313627811166666,0.0305266667166666,0.0010363889666666,0.0752630555,0.07071222225,0.0302666666833333,32.79533333333333,0.7419999999999999,10.0,32.79533333333333,1029.6586666666667,0.918,0.0,131.33333333333334,0.0,25.616,0.0,13,0,4,102,0,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,1.7994197223166668,1.037185,1.02297777775,0.2969052777333333,0.5950147222333333,1.16099972225,1.2865275000222225,0.8604913888888889,0.3080117853129889,1.7994197223166668
2016-04-11 14:00:00,0.3323899999666667,0.3323899999666667,3.0616666666666664e-06,0.0204441666166666,0.0658563888999999,0.10678111105,0.0755338889,0.0231902777833333,0.0185619444833333,0.0005347222,4.3885e-05,0.0304011110333333,0.0009611111,0.0040083333166666,0.0014338888666666,0.16812527775,31.798,0.773,10.0,31.798,1029.664,2.173,0.0,287.8,0.0,25.547,0.0,14,0,4,102,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,1.1294063888833332,1.7994197223166668,1.037185,0.7422636111,0.6644175,1.5348652777666667,1.3220037037333336,0.8951789351868057,0.2880102299819184,1.7994197223166668
2016-04-11 15:00:00,0.8530397222333334,0.8530397222333334,5.288333333333332e-06,0.02016638895,0.06400638885,0.0441830555166666,0.0051652777666666,0.01576583335,0.0128988888999999,0.0007725000333333,3.5553883333333335e-05,0.5219638889166667,0.0008874999666666,0.0039208333833333,0.00116083335,0.0160897222666666,30.732666666666667,0.8,10.0,30.078,1029.936,2.6626666666666665,0.0,15.2,0.0,25.208666666666662,0.0,15,0,4,102,0,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0.3323899999666667,1.1294063888833332,1.7994197223166668,0.7135444444833333,0.6993547222333334,1.0606588888166668,1.0870720370555558,0.87810086805625,0.3088686205455345,1.7994197223166668
2016-04-11 16:00:00,1.7457583333,1.7457583333,0.0001075028,0.2519816667,0.1853194444166666,0.0399913889166666,0.0872091666666666,0.0267305555666666,0.0228555555166666,0.0006005555666666,0.0001369405833333,0.7485044444333333,0.0400497222666666,0.00403972225,0.10608055555,0.0136363889,29.24666666666667,0.8,9.815,24.33,1030.3433333333332,4.515,0.0,11.166666666666666,0.0,23.81,0.0,16,0,4,102,0,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.8530397222333334,0.3323899999666667,1.1294063888833332,0.9893447222666668,1.0219216666333333,1.5160624999333334,0.771612037027778,0.8839131712958334,0.30694387144906377,1.7994197223166668
2016-04-11 17:00:00,1.7394974999833333,1.7394974999833333,1.1121666666666667e-05,0.0680858333,0.0624050000333333,0.0407005556,0.1285324999333333,0.0532619444666666,0.0126286111333333,0.0004994444833333,7.389278333333334e-05,0.5578974998999999,0.0453377777666666,0.0041358333333333,0.3339663889,0.0029658334166666,29.802000000000003,0.792,9.112,24.692,1030.698,4.813999999999999,0.0,17.2,0.0,24.076000000000004,0.0,17,0,4,102,0,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1.7457583333,0.8530397222333334,0.3323899999666667,0.8250619443833334,1.03257888895,3.2623713888666668,0.9770626851666669,0.9154304050888888,0.35353836467113864,1.7994197223166668
2016-04-11 18:00:00,1.34727500005,1.34727500005,5.056001666666667e-05,0.1329408333666666,0.14408805555,0.12651805555,0.0366383333666666,0.1147869444333333,0.0125486111333333,0.0007591666166666,0.0001102772166666,0.0344941666833333,0.0517833333333333,0.00392472225,0.0084724999333333,0.00364972225,32.472,0.7273333333333334,10.0,27.02533333333333,1031.334,5.698333333333333,0.0,17.533333333333335,0.0,24.659666666666663,0.0,18,0,4,102,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,1.7394974999833333,1.7457583333,0.8530397222333334,0.6294308333333334,1.2883030555333337,2.58957583335,1.446098518505556,0.9535318865722222,0.3906980598085592,1.7994197223166668
2016-04-11 19:00:00,2.360504722216666,2.360504722216666,5.528661666666667e-05,0.1368888889666666,0.12917194445,0.0640038889333333,0.0919380555833333,0.0238019444333333,0.0124969444,0.0005688888666666,0.0001233328166666,0.0325011111,0.00104833335,0.0612811111,0.0017252777666666,0.0033911111333333,39.42466666666667,0.5586666666666668,10.0,34.852,1031.6393333333333,6.534666666666666,0.008,20.53333333333333,0.0,24.47533333333333,0.0,19,0,4,102,0,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,1.34727500005,1.7394974999833333,1.7457583333,0.9707388889166668,1.2584886111,2.0728811110333334,1.6108436111111113,0.9834420601854167,0.39228182546784596,1.7994197223166668
2016-04-11 20:00:00,1.1377458333166668,1.1377458333166668,7.361721666666666e-05,0.1539180555666666,0.1031341666833333,0.2559622222333333,0.1416041666833333,0.0239602777499999,0.0127780555166666,0.0005313888833333,0.0973388889166666,0.0374227777666666,0.0408402778666666,0.00408361115,0.0016808333333333,0.0034841665999999,45.504,0.354,10.0,40.942,1031.696,8.781,0.0299999999999999,33.6,0.0,19.568,0.0,20,0,4,102,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,2.360504722216666,1.34727500005,1.7394974999833333,0.7229861110833333,1.382133055533333,1.3761775000166667,1.8157590740833334,1.04134896990625,0.4825214058591719,2.360504722216666
2016-04-11 21:00:00,0.9055825001,0.9055825001,4.306278333333333e-05,0.0475841666,0.1032125000333333,0.3062086111166666,0.11644555555,0.0240663888333333,0.0130086111166666,0.0004583333333333,7.333501666666667e-05,0.0328219444,0.0010166667833333,0.0040686111,0.0016511111666666,0.0034969444666666,49.39,0.26,10.0,46.89,1031.6433333333334,8.07,0.02,33.333333333333336,0.0,16.073333333333334,0.0,21,0,4,102,0,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,1.1377458333166668,2.360504722216666,1.34727500005,0.94091888885,0.7944652777833333,0.9649783333,1.6151751851944445,1.0586306249993054,0.4780298596510703,2.360504722216666
